vehicle_id,insured_value_million_toman,risk_score,segment,has_own_damage_policy,record_type
V08764,757.669109,0.60515791,standard,True,synthetic
V08765,886.17624,0.81602022,commercial,True,synthetic
V08766,546.114794,1.97507257,commercial,True,synthetic
V08767,673.327173,1.0564109,preferred,True,synthetic
V08768,314.791033,0.86542857,standard,True,synthetic
V08769,579.939107,0.97139713,standard,True,synthetic
V08770,732.655384,0.7748384,standard,True,synthetic
V08771,297.69998,0.79451241,standard,False,synthetic
V08772,1341.593787,1.01772129,standard,False,synthetic
V08773,711.370232,1.459186,standard,False,synthetic
V08774,2084.065255,0.86861717,standard,True,synthetic
V08775,712.563338,1.15114744,standard,True,synthetic
V08776,675.413968,0.92334962,standard,False,synthetic
V08777,658.093972,1.25654118,preferred,True,synthetic
V08778,250.0,1.08410588,standard,False,synthetic
V08779,1400.28167,1.64814847,standard,True,synthetic
V08780,361.085538,0.87724289,standard,True,synthetic
V08781,405.150543,0.97705281,standard,True,synthetic
V08782,707.620163,1.01999681,commercial,True,synthetic
V08783,1049.413622,0.62782862,standard,True,synthetic
V08784,714.842402,0.67182637,standard,True,synthetic
V08785,890.000463,1.08100665,preferred,True,synthetic
V08786,1737.369779,0.65831347,standard,False,synthetic
V08787,1299.387925,1.27623099,standard,False,synthetic
V08788,1190.072087,1.16639717,standard,True,synthetic
V08789,1086.590105,0.85321047,preferred,True,synthetic
V08790,302.333536,0.68874903,standard,True,synthetic
V08791,1277.845013,0.8861198,standard,False,synthetic
V08792,763.828563,1.559061,standard,False,synthetic
V08793,790.788489,1.36159846,preferred,True,synthetic
V08794,486.83566,1.7407928,standard,False,synthetic
V08795,684.527793,0.63181808,standard,False,synthetic
V08796,512.416721,0.69485643,standard,False,synthetic
V08797,660.248338,0.7189592,standard,True,synthetic
V08798,956.58398,0.60159505,commercial,True,synthetic
V08799,649.608319,0.73862251,preferred,True,synthetic
V08800,789.178102,0.77830592,standard,True,synthetic
V08801,2387.944513,0.71938331,standard,False,synthetic
V08802,1612.717298,1.24075928,standard,True,synthetic
V08803,1026.305138,0.67698936,commercial,True,synthetic
V08804,634.198101,1.10250169,standard,False,synthetic
V08805,435.590266,1.3409689,standard,True,synthetic
V08806,595.037363,1.33777817,standard,False,synthetic
V08807,793.055389,1.17985676,commercial,True,synthetic
V08808,707.730184,0.47289561,standard,True,synthetic
V08809,717.051292,0.88649852,standard,False,synthetic
V08810,505.153964,1.08535413,standard,False,synthetic
V08811,442.027232,0.89329573,commercial,True,synthetic
V08812,757.96865,1.43568063,standard,True,synthetic
V08813,1290.106649,1.96812267,preferred,True,synthetic
V08814,800.130323,1.83069863,preferred,False,synthetic
V08815,379.378571,1.15809261,standard,True,synthetic
V08816,2295.402649,1.41092993,standard,True,synthetic
V08817,676.606679,0.68590957,standard,True,synthetic
V08818,549.259437,0.75950448,commercial,True,synthetic
V08819,930.381741,1.20948543,commercial,True,synthetic
V08820,3500.0,0.95918744,standard,True,synthetic
V08821,625.854762,0.94318101,commercial,True,synthetic
V08822,250.0,1.38900853,commercial,False,synthetic
V08823,448.253171,1.01142314,commercial,True,synthetic
V08824,1120.297374,1.04820956,standard,True,synthetic
V08825,1823.648138,1.01173742,preferred,False,synthetic
V08826,731.455502,0.7303339,standard,False,synthetic
V08827,973.921576,1.15752496,standard,True,synthetic
V08828,857.737506,1.75593812,standard,True,synthetic
V08829,958.653873,1.42525082,preferred,True,synthetic
V08830,1091.942698,1.05354893,standard,True,synthetic
V08831,760.330929,0.69253156,standard,True,synthetic
V08832,935.126279,0.65351956,standard,False,synthetic
V08833,339.875367,0.76645365,preferred,False,synthetic
V08834,478.51487,1.04819905,standard,True,synthetic
V08835,250.0,0.7960023,standard,True,synthetic
V08836,493.7293,0.84650405,preferred,True,synthetic
V08837,609.568513,1.70572464,preferred,True,synthetic
V08838,774.738655,1.02916206,standard,False,synthetic
V08839,1841.843241,1.73041914,commercial,True,synthetic
V08840,1045.3606,1.03368777,standard,True,synthetic
V08841,1394.657583,0.92631107,standard,True,synthetic
V08842,582.981087,3.2,standard,False,synthetic
V08843,709.894806,1.11345581,standard,False,synthetic
V08844,645.125209,0.91143393,standard,False,synthetic
V08845,743.454067,1.56990037,standard,True,synthetic
V08846,459.012689,1.25026794,preferred,False,synthetic
V08847,1585.454686,0.88823138,standard,False,synthetic
V08848,662.007037,0.8908387,standard,False,synthetic
V08849,929.705351,1.36291819,preferred,False,synthetic
V08850,2649.440349,1.49053179,standard,True,synthetic
V08851,289.475119,1.55131281,standard,True,synthetic
V08852,1557.580102,0.81710781,standard,True,synthetic
V08853,1353.443396,0.81835709,preferred,True,synthetic
V08854,749.121519,0.96148978,standard,True,synthetic
V08855,492.550991,1.50398976,commercial,True,synthetic
V08856,1819.890518,0.90507147,preferred,True,synthetic
V08857,830.01099,1.56800765,preferred,True,synthetic
V08858,607.03652,0.71203373,preferred,True,synthetic
V08859,479.870834,0.70730526,commercial,True,synthetic
V08860,559.481452,0.56066775,standard,True,synthetic
V08861,643.086442,0.52637964,standard,True,synthetic
V08862,324.405448,0.9384215,commercial,True,synthetic
V08863,837.633809,0.68198483,preferred,False,synthetic
V08864,803.333816,1.09279332,standard,True,synthetic
V08865,416.444328,0.52488278,commercial,False,synthetic
V08866,379.961007,1.17333788,standard,True,synthetic
V08867,672.476542,1.0242862,commercial,False,synthetic
V08868,914.975921,1.43851318,preferred,True,synthetic
V08869,1479.46238,0.90588774,standard,True,synthetic
V08870,986.780616,1.04687626,preferred,False,synthetic
V08871,690.683778,0.76746702,commercial,False,synthetic
V08872,389.62359,1.07772607,standard,True,synthetic
V08873,491.589883,1.00610068,standard,False,synthetic
V08874,1102.808421,0.86623484,standard,True,synthetic
V08875,763.414297,0.89955377,standard,True,synthetic
V08876,415.236548,0.55692166,standard,True,synthetic
V08877,1259.017631,0.49734675,standard,False,synthetic
V08878,476.910641,1.31516033,standard,True,synthetic
V08879,640.350902,0.79328109,standard,True,synthetic
V08880,793.537949,1.20922951,preferred,True,synthetic
V08881,337.463926,0.96991193,standard,True,synthetic
V08882,259.373589,1.07549171,standard,True,synthetic
V08883,510.506936,1.03535255,standard,True,synthetic
V08884,2516.309048,1.26395211,commercial,False,synthetic
V08885,1849.976411,1.56258063,standard,True,synthetic
V08886,1898.064187,0.97648734,standard,True,synthetic
V08887,336.481839,0.86096204,standard,False,synthetic
V08888,600.081821,0.88592219,standard,True,synthetic
V08889,1008.410778,0.71837206,standard,True,synthetic
V08890,3165.294914,0.81349767,standard,True,synthetic
V08891,791.023514,1.02981807,commercial,True,synthetic
V08892,1756.021227,1.18249926,standard,False,synthetic
V08893,1193.00935,1.38699646,standard,False,synthetic
V08894,893.433058,0.4,standard,False,synthetic
V08895,971.065104,0.65126831,standard,True,synthetic
V08896,375.207403,1.51811065,standard,True,synthetic
V08897,651.974767,0.88998805,standard,True,synthetic
V08898,467.604098,1.23106425,preferred,False,synthetic
V08899,339.724033,1.62679672,standard,True,synthetic
V08900,1301.074469,1.82577823,standard,True,synthetic
V08901,379.817755,0.76051739,commercial,False,synthetic
V08902,1925.395566,0.98359569,commercial,True,synthetic
V08903,304.928596,1.1139281,standard,True,synthetic
V08904,823.445002,0.55947116,preferred,True,synthetic
V08905,1681.35027,1.37586338,standard,True,synthetic
V08906,2344.412401,1.73356504,preferred,False,synthetic
V08907,360.967211,1.42397355,standard,True,synthetic
V08908,286.907163,0.79730698,preferred,True,synthetic
V08909,986.870788,0.69941842,preferred,True,synthetic
V08910,681.028239,1.78298352,standard,True,synthetic
V08911,368.580969,1.03874758,standard,False,synthetic
V08912,808.938944,1.03703889,standard,True,synthetic
V08913,740.2333,1.54171098,standard,True,synthetic
V08914,687.86989,1.50989581,preferred,True,synthetic
V08915,430.757623,1.37187724,standard,False,synthetic
V08916,884.711525,1.42269887,standard,False,synthetic
V08917,472.125932,0.54568902,standard,True,synthetic
V08918,944.426988,0.46063143,standard,False,synthetic
V08919,881.089717,1.13235506,standard,True,synthetic
V08920,1102.912174,1.415458,preferred,True,synthetic
V08921,482.522446,1.1786489,standard,True,synthetic
V08922,2564.988266,1.23196723,preferred,True,synthetic
V08923,552.568677,1.05958331,standard,True,synthetic
V08924,1275.175202,0.78861481,preferred,False,synthetic
V08925,379.755639,0.93421858,standard,False,synthetic
V08926,799.356153,0.52770353,standard,True,synthetic
V08927,1034.952406,1.41441707,preferred,False,synthetic
V08928,923.225427,0.55205601,standard,True,synthetic
V08929,400.83609,1.53991701,standard,True,synthetic
V08930,805.954014,0.97721435,preferred,True,synthetic
V08931,1470.090594,0.51177576,standard,True,synthetic
V08932,487.243393,1.24499494,preferred,True,synthetic
V08933,686.04218,1.26842751,standard,True,synthetic
V08934,742.197274,1.00158215,standard,True,synthetic
V08935,948.09879,1.11246529,commercial,False,synthetic
V08936,911.049289,1.45024887,standard,False,synthetic
V08937,1021.125047,1.01968321,standard,True,synthetic
V08938,1183.605625,1.23984013,preferred,True,synthetic
V08939,716.341792,0.90081555,standard,False,synthetic
V08940,1156.195349,1.3996073,standard,False,synthetic
V08941,1067.006786,0.93110345,commercial,False,synthetic
V08942,683.568037,0.72877383,standard,True,synthetic
V08943,858.871968,1.37323214,standard,True,synthetic
V08944,470.724026,0.63649941,standard,True,synthetic
V08945,2111.034232,1.01537262,preferred,True,synthetic
V08946,1407.926084,1.14005427,commercial,False,synthetic
V08947,781.230198,0.50013512,preferred,False,synthetic
V08948,1624.254932,1.2863288,standard,False,synthetic
V08949,1550.677786,1.78082163,standard,True,synthetic
V08950,625.662243,1.40374322,standard,False,synthetic
V08951,637.358875,1.50397664,standard,False,synthetic
V08952,1441.424282,0.82455557,standard,True,synthetic
V08953,575.449973,1.03430773,standard,False,synthetic
V08954,355.932607,1.33360701,standard,False,synthetic
V08955,461.02871,0.50337992,standard,True,synthetic
V08956,394.792609,0.7838515,standard,True,synthetic
V08957,378.290062,0.92204493,standard,False,synthetic
V08958,537.516442,1.06035347,preferred,False,synthetic
V08959,1545.087334,1.38990975,preferred,True,synthetic
V08960,1006.242024,0.7882386,standard,False,synthetic
V08961,376.064346,1.10591038,standard,False,synthetic
V08962,413.414668,0.86957444,standard,True,synthetic
V08963,924.248525,0.75134847,standard,True,synthetic
V08964,557.476377,1.11850109,standard,True,synthetic
V08965,1790.450285,1.15255229,standard,True,synthetic
V08966,763.420161,0.9987234,preferred,False,synthetic
V08967,371.995021,2.35864145,standard,True,synthetic
V08968,672.234923,1.15063969,preferred,False,synthetic
V08969,255.782466,1.06837037,preferred,False,synthetic
V08970,250.0,0.71411623,standard,True,synthetic
V08971,520.861291,1.36446519,standard,False,synthetic
V08972,892.803743,1.5001663,preferred,True,synthetic
V08973,676.639136,1.69189689,commercial,True,synthetic
V08974,512.098583,0.97945071,standard,True,synthetic
V08975,945.068838,1.11777376,standard,True,synthetic
V08976,551.6108,1.04169887,standard,True,synthetic
V08977,1862.885999,0.73452981,standard,True,synthetic
V08978,1400.467485,0.82343742,standard,False,synthetic
V08979,723.708696,0.92705492,standard,False,synthetic
V08980,1176.14517,0.69725444,standard,False,synthetic
V08981,913.6933,1.80544964,standard,True,synthetic
V08982,745.712972,0.89863063,standard,True,synthetic
V08983,980.185005,0.98906889,standard,True,synthetic
V08984,1993.123443,1.13099475,standard,True,synthetic
V08985,324.962631,1.16155437,preferred,False,synthetic
V08986,435.558609,1.60480869,standard,True,synthetic
V08987,447.890345,1.08890314,standard,True,synthetic
V08988,961.38396,1.03482699,preferred,True,synthetic
V08989,539.441523,1.41042306,standard,True,synthetic
V08990,1187.795634,0.58935106,commercial,False,synthetic
V08991,1217.002865,0.86216653,preferred,False,synthetic
V08992,690.745192,0.72806333,standard,True,synthetic
V08993,2588.135485,0.78584592,standard,True,synthetic
V08994,1292.74004,0.59068922,standard,True,synthetic
V08995,1029.717587,1.11983188,preferred,True,synthetic
V08996,1258.875076,1.6943115,standard,True,synthetic
V08997,1108.753471,1.26843382,standard,False,synthetic
V08998,515.721377,2.46029998,standard,True,synthetic
V08999,430.719688,0.99561441,preferred,True,synthetic
V09000,1398.317279,1.33328122,commercial,True,synthetic
V09001,902.222092,1.06831039,standard,False,synthetic
V09002,951.475027,1.01639645,standard,True,synthetic
V09003,511.99293,1.96676493,standard,False,synthetic
V09004,450.667968,0.89128661,standard,True,synthetic
V09005,362.740643,1.98783787,preferred,True,synthetic
V09006,551.167563,0.61616963,commercial,True,synthetic
V09007,889.115503,0.84703891,commercial,True,synthetic
V09008,1092.077185,0.85227183,commercial,True,synthetic
V09009,531.313921,0.90209231,standard,True,synthetic
V09010,1444.071986,0.94799915,standard,False,synthetic
V09011,705.520663,1.12752623,commercial,False,synthetic
V09012,430.483191,1.40350877,standard,False,synthetic
V09013,921.561412,0.92933774,standard,True,synthetic
V09014,430.602609,0.79136345,standard,True,synthetic
V09015,768.526349,1.40081815,preferred,True,synthetic
V09016,578.069211,0.88499439,preferred,False,synthetic
V09017,994.881663,0.5960369,standard,False,synthetic
V09018,397.486279,0.46556678,standard,False,synthetic
V09019,890.573014,1.42081778,preferred,False,synthetic
V09020,314.533882,0.70893676,standard,False,synthetic
V09021,519.33887,1.16238694,preferred,True,synthetic
V09022,663.942076,0.69686527,standard,False,synthetic
V09023,590.290407,1.69316294,standard,True,synthetic
V09024,1340.01793,0.76887365,preferred,False,synthetic
V09025,871.752377,0.50543675,standard,True,synthetic
V09026,623.005964,0.93981906,standard,False,synthetic
V09027,913.756553,1.54641853,standard,True,synthetic
V09028,550.083755,0.73505953,standard,False,synthetic
V09029,308.558412,1.50440767,preferred,True,synthetic
V09030,1029.290713,0.88316794,preferred,True,synthetic
V09031,301.275367,1.02822602,standard,True,synthetic
V09032,1085.332064,1.03666617,standard,True,synthetic
V09033,675.497243,2.00758964,preferred,True,synthetic
V09034,811.410747,0.92125686,preferred,True,synthetic
V09035,606.442042,2.03870342,standard,False,synthetic
V09036,1607.588299,1.08947985,standard,True,synthetic
V09037,1154.673019,1.43477947,standard,True,synthetic
V09038,272.739936,1.37926102,standard,True,synthetic
V09039,461.843873,0.84423655,preferred,True,synthetic
V09040,1039.75457,0.61993336,commercial,True,synthetic
V09041,250.0,1.42683524,standard,True,synthetic
V09042,600.473889,0.82799681,standard,True,synthetic
V09043,398.476347,1.17457899,preferred,True,synthetic
V09044,520.843256,3.07340827,preferred,True,synthetic
V09045,428.236178,0.89638885,standard,False,synthetic
V09046,656.654368,1.37424635,standard,False,synthetic
V09047,287.698574,1.63989821,preferred,True,synthetic
V09048,457.516812,0.9533165,preferred,True,synthetic
V09049,635.180541,0.51986663,standard,True,synthetic
V09050,701.199378,1.3335641,standard,False,synthetic
V09051,647.994791,1.14576083,standard,True,synthetic
V09052,1326.225029,0.72584774,standard,True,synthetic
V09053,1384.261424,1.25545826,standard,True,synthetic
V09054,1757.003562,1.05306764,preferred,True,synthetic
V09055,752.704428,0.70939024,standard,True,synthetic
V09056,686.719403,1.46181481,standard,True,synthetic
V09057,1038.53887,0.81820861,standard,True,synthetic
V09058,309.268942,0.98843757,standard,True,synthetic
V09059,415.441896,1.1984309,standard,True,synthetic
V09060,1699.752183,1.46879424,standard,True,synthetic
V09061,520.583705,0.88887196,preferred,True,synthetic
V09062,522.383579,1.65209525,commercial,True,synthetic
V09063,465.360671,1.79802246,standard,True,synthetic
V09064,266.979284,1.82880945,preferred,False,synthetic
V09065,1651.122066,1.35451963,standard,True,synthetic
V09066,611.349916,1.8657956,standard,True,synthetic
V09067,1115.664691,1.62437686,preferred,True,synthetic
V09068,468.07526,1.3105506,commercial,True,synthetic
V09069,687.070428,0.60287961,commercial,True,synthetic
V09070,659.18975,1.72650692,standard,True,synthetic
V09071,971.333603,0.78481448,standard,True,synthetic
V09072,573.44746,1.01408146,standard,True,synthetic
V09073,906.910747,1.07862283,standard,True,synthetic
V09074,588.175498,0.88705894,standard,True,synthetic
V09075,1853.628981,1.47465853,standard,True,synthetic
V09076,484.743574,0.73772825,standard,True,synthetic
V09077,1836.48124,0.74326761,standard,True,synthetic
V09078,854.315268,1.45148461,preferred,False,synthetic
V09079,992.691237,1.9762576,standard,True,synthetic
V09080,599.608545,0.89961211,standard,True,synthetic
V09081,1334.614822,0.80305568,standard,True,synthetic
V09082,300.653735,0.87591054,preferred,True,synthetic
V09083,567.170721,1.09705944,standard,True,synthetic
V09084,359.875278,0.83178666,preferred,False,synthetic
V09085,555.132064,0.98732762,preferred,True,synthetic
V09086,536.009836,0.4,standard,True,synthetic
V09087,602.571114,1.50202116,preferred,False,synthetic
V09088,712.67911,0.63035695,standard,False,synthetic
V09089,503.760714,1.14762985,standard,False,synthetic
V09090,781.628352,0.67917242,preferred,False,synthetic
V09091,1143.63367,0.77008653,commercial,True,synthetic
V09092,372.407521,1.22883638,standard,True,synthetic
V09093,1306.567472,0.99120456,commercial,False,synthetic
V09094,1236.582384,0.7609128,standard,True,synthetic
V09095,317.542124,1.27428039,standard,True,synthetic
V09096,838.772277,0.7193459,standard,True,synthetic
V09097,712.970221,1.3137702,standard,False,synthetic
V09098,500.11713,0.91415664,standard,True,synthetic
V09099,1593.615449,0.92029832,standard,True,synthetic
V09100,567.623476,1.26613433,commercial,False,synthetic
V09101,836.620161,0.9109341,preferred,True,synthetic
V09102,672.426951,0.89924808,preferred,True,synthetic
V09103,261.472321,1.68295256,preferred,True,synthetic
V09104,319.220311,0.7272164,standard,False,synthetic
V09105,1095.360973,0.90829708,standard,False,synthetic
V09106,1159.639327,1.20951206,standard,True,synthetic
V09107,775.975943,1.13003593,commercial,False,synthetic
V09108,568.775726,0.71043438,standard,False,synthetic
V09109,612.652654,0.89228427,commercial,True,synthetic
V09110,975.124275,0.81601343,preferred,False,synthetic
V09111,882.016837,1.01934225,commercial,True,synthetic
V09112,566.078825,1.29575999,preferred,True,synthetic
V09113,985.932613,0.74290305,standard,True,synthetic
V09114,605.437233,0.60941172,preferred,True,synthetic
V09115,1115.881065,0.73031963,standard,True,synthetic
V09116,3500.0,1.24407349,standard,True,synthetic
V09117,311.806775,0.79032545,standard,True,synthetic
V09118,426.377647,1.08352301,standard,True,synthetic
V09119,608.843078,1.33404323,standard,True,synthetic
V09120,1498.721295,0.60855671,standard,False,synthetic
V09121,1303.013507,1.73471472,standard,True,synthetic
V09122,335.505434,0.67321995,preferred,True,synthetic
V09123,1434.170372,0.74215603,standard,True,synthetic
V09124,594.357294,1.08663676,preferred,False,synthetic
V09125,1388.461911,1.58354057,standard,True,synthetic
V09126,418.48443,0.51406881,preferred,True,synthetic
V09127,469.127265,0.97195206,standard,True,synthetic
V09128,569.258985,1.47976105,standard,True,synthetic
V09129,479.610796,1.05483565,preferred,True,synthetic
V09130,423.433944,1.11731211,standard,False,synthetic
V09131,683.224029,0.6775454,commercial,True,synthetic
V09132,1293.979493,0.78900703,preferred,True,synthetic
V09133,667.123402,0.54537834,standard,False,synthetic
V09134,727.258356,1.08005951,commercial,True,synthetic
V09135,589.138304,0.56880863,commercial,True,synthetic
V09136,959.345422,1.25939566,standard,True,synthetic
V09137,563.137684,0.42196149,standard,True,synthetic
V09138,588.417001,0.84926642,standard,False,synthetic
V09139,589.325245,0.70704565,standard,False,synthetic
V09140,521.714495,0.50263368,preferred,False,synthetic
V09141,730.583295,0.93984571,standard,True,synthetic
V09142,517.284899,0.54078648,commercial,False,synthetic
V09143,467.920336,1.29740293,standard,False,synthetic
V09144,552.8746,0.96659941,preferred,False,synthetic
V09145,1681.327588,1.04258204,commercial,True,synthetic
V09146,594.806199,0.95366175,standard,True,synthetic
V09147,383.251869,1.57640762,preferred,True,synthetic
V09148,905.004672,0.87588937,commercial,True,synthetic
V09149,689.434472,0.84858515,standard,True,synthetic
V09150,483.340543,0.71988714,preferred,True,synthetic
V09151,885.012983,0.85424217,commercial,True,synthetic
V09152,1010.831147,2.19348704,standard,False,synthetic
V09153,572.238553,1.51503583,standard,True,synthetic
V09154,250.0,0.93270856,commercial,False,synthetic
V09155,823.799169,0.9118806,standard,True,synthetic
V09156,1874.817858,0.96632742,standard,True,synthetic
V09157,345.890504,1.14339118,standard,True,synthetic
V09158,673.128161,0.66392249,preferred,True,synthetic
V09159,299.3679,0.75055969,standard,False,synthetic
V09160,1020.564063,0.84917305,standard,True,synthetic
V09161,729.58519,0.9367314,standard,True,synthetic
V09162,291.761437,0.78664124,preferred,True,synthetic
V09163,1198.304937,0.68292829,preferred,True,synthetic
V09164,588.533086,0.58123453,preferred,False,synthetic
V09165,1217.643476,0.55013245,preferred,False,synthetic
V09166,822.594174,0.92953647,standard,True,synthetic
V09167,287.928806,1.55649214,preferred,True,synthetic
V09168,475.899672,1.13355708,commercial,True,synthetic
V09169,1399.420985,1.03957945,standard,True,synthetic
V09170,1024.790457,1.0448334,standard,False,synthetic
V09171,455.875001,0.65275048,standard,True,synthetic
V09172,682.594812,1.6418675,preferred,False,synthetic
V09173,598.87249,1.15909649,standard,True,synthetic
V09174,492.878115,1.02312524,standard,True,synthetic
V09175,1162.168269,0.78971139,preferred,False,synthetic
V09176,822.103625,1.32793935,standard,True,synthetic
V09177,520.04086,0.94899046,commercial,True,synthetic
V09178,801.186494,0.94086615,commercial,False,synthetic
V09179,1150.619541,1.08526387,standard,False,synthetic
V09180,798.571753,0.75882924,standard,False,synthetic
V09181,1222.208988,0.88790652,preferred,True,synthetic
V09182,404.342677,0.5390469,standard,True,synthetic
V09183,619.82157,1.05736992,standard,True,synthetic
V09184,633.604816,1.02097771,standard,True,synthetic
V09185,585.649552,1.59750713,commercial,True,synthetic
V09186,683.08463,0.91711026,standard,True,synthetic
V09187,262.809387,1.0295587,standard,False,synthetic
V09188,314.928706,0.77887554,commercial,True,synthetic
V09189,933.026317,1.0150836,standard,True,synthetic
V09190,744.435322,0.76907113,standard,True,synthetic
V09191,557.032576,1.55944012,standard,True,synthetic
V09192,1249.457423,1.07644327,preferred,True,synthetic
V09193,561.344572,1.29926892,standard,False,synthetic
V09194,628.395731,1.21688305,standard,True,synthetic
V09195,1118.376594,1.58494194,preferred,True,synthetic
V09196,1310.184304,1.3435526,standard,True,synthetic
V09197,1540.175665,0.66829236,preferred,False,synthetic
V09198,595.45223,1.37703156,standard,True,synthetic
V09199,1062.042552,0.5862508,standard,True,synthetic
V09200,648.569233,0.77790816,standard,True,synthetic
V09201,1346.936345,1.09700158,standard,True,synthetic
V09202,551.579787,0.75564758,preferred,True,synthetic
V09203,682.833574,0.99988714,standard,True,synthetic
V09204,412.735468,2.07091591,standard,False,synthetic
V09205,512.673839,0.62116999,standard,False,synthetic
V09206,464.967913,1.75633906,standard,False,synthetic
V09207,524.474003,1.14673161,preferred,True,synthetic
V09208,724.819797,1.17902407,standard,False,synthetic
V09209,640.22959,0.98833512,standard,True,synthetic
V09210,679.158775,0.84091078,standard,True,synthetic
V09211,852.614827,1.15216582,standard,True,synthetic
V09212,1698.699622,0.77974196,preferred,True,synthetic
V09213,362.709716,0.96352014,standard,True,synthetic
V09214,547.027055,1.13393919,preferred,True,synthetic
V09215,746.687902,1.66248093,standard,True,synthetic
V09216,250.0,1.02106731,standard,True,synthetic
V09217,1285.970566,0.72951187,standard,False,synthetic
V09218,482.668581,1.39807463,standard,True,synthetic
V09219,747.380579,0.79640866,standard,False,synthetic
V09220,1488.850547,1.14654877,standard,True,synthetic
V09221,854.163096,0.64253095,standard,True,synthetic
V09222,822.024844,1.06082999,standard,True,synthetic
V09223,644.170814,0.89277813,standard,True,synthetic
V09224,828.840998,0.52717752,preferred,True,synthetic
V09225,449.150251,1.46025512,preferred,True,synthetic
V09226,906.457278,0.50299083,standard,True,synthetic
V09227,838.982979,0.45121723,standard,False,synthetic
V09228,410.228251,1.73559774,standard,True,synthetic
V09229,459.953134,1.27713072,standard,True,synthetic
V09230,347.530472,1.11680221,standard,True,synthetic
V09231,1189.80968,1.0724463,preferred,True,synthetic
V09232,2073.651794,0.67861028,standard,True,synthetic
V09233,431.296363,1.17344904,preferred,True,synthetic
V09234,657.234533,0.96163532,standard,True,synthetic
V09235,1104.548693,1.34982046,preferred,True,synthetic
V09236,467.044382,1.41637248,preferred,True,synthetic
V09237,709.582369,1.16435163,standard,True,synthetic
V09238,464.263958,0.80512861,standard,True,synthetic
V09239,725.036925,0.55173863,standard,False,synthetic
V09240,399.621985,1.12080049,standard,True,synthetic
V09241,1977.879213,1.8642092,standard,True,synthetic
V09242,1196.295904,0.70875488,standard,True,synthetic
V09243,917.791545,0.84499094,standard,True,synthetic
V09244,3017.039472,1.32398072,preferred,True,synthetic
V09245,857.742206,0.97807731,commercial,True,synthetic
V09246,624.244682,1.0327381,preferred,False,synthetic
V09247,739.674941,0.53474755,standard,True,synthetic
V09248,370.513833,0.60382552,standard,True,synthetic
V09249,1212.275413,0.76920225,standard,True,synthetic
V09250,3397.077326,0.65130979,standard,True,synthetic
V09251,1151.819622,1.04090283,standard,True,synthetic
V09252,927.604494,0.69519796,standard,True,synthetic
V09253,877.324655,0.92650876,commercial,True,synthetic
V09254,1088.913004,1.47861948,standard,True,synthetic
V09255,835.327741,1.72545116,commercial,True,synthetic
V09256,1376.228237,0.80151891,standard,False,synthetic
V09257,984.710091,1.31749176,standard,True,synthetic
V09258,804.542253,0.97762557,commercial,False,synthetic
V09259,451.644378,0.84850361,standard,True,synthetic
V09260,911.312732,1.2938364,preferred,True,synthetic
V09261,1453.731165,1.05030371,standard,True,synthetic
V09262,1548.851906,1.21903606,commercial,False,synthetic
V09263,286.628309,0.63648747,standard,True,synthetic
V09264,883.936768,0.85780261,standard,True,synthetic
V09265,479.277454,1.23850676,standard,False,synthetic
V09266,1092.341622,0.87647954,standard,True,synthetic
V09267,861.754821,1.11028225,standard,True,synthetic
V09268,1250.024433,0.70293197,preferred,False,synthetic
V09269,907.809172,0.48662999,standard,False,synthetic
V09270,348.062229,1.17566585,standard,True,synthetic
V09271,608.961028,1.06089449,standard,True,synthetic
V09272,1214.736462,0.99991153,standard,True,synthetic
V09273,1063.529436,0.93359166,standard,True,synthetic
V09274,633.051529,1.23287932,preferred,True,synthetic
V09275,940.317766,1.19122387,commercial,True,synthetic
V09276,1197.229863,0.40194221,standard,False,synthetic
V09277,1084.070361,0.71007943,standard,False,synthetic
V09278,3032.652852,1.74855661,standard,False,synthetic
V09279,959.94983,1.17759703,standard,True,synthetic
V09280,741.157189,1.7332312,preferred,False,synthetic
V09281,375.542175,0.85816188,preferred,True,synthetic
V09282,944.943584,0.94902262,commercial,True,synthetic
V09283,787.774197,0.43720778,standard,True,synthetic
V09284,628.98631,1.63740656,standard,True,synthetic
V09285,1019.640135,1.94343098,standard,False,synthetic
V09286,847.60435,0.87419185,standard,False,synthetic
V09287,573.757637,1.15215886,commercial,True,synthetic
V09288,320.530419,0.9584681,preferred,False,synthetic
V09289,1944.228279,0.84697787,standard,False,synthetic
V09290,992.559373,1.08908317,standard,True,synthetic
V09291,574.995676,1.10975797,preferred,False,synthetic
V09292,361.478613,1.04873276,commercial,False,synthetic
V09293,1029.399665,1.23654962,preferred,True,synthetic
V09294,668.19526,0.98471283,standard,False,synthetic
V09295,1844.035987,0.57597287,standard,True,synthetic
V09296,616.647403,0.53231789,standard,True,synthetic
V09297,563.839526,0.99912254,commercial,True,synthetic
V09298,679.538542,1.11568391,standard,True,synthetic
V09299,1064.075031,0.80352112,preferred,False,synthetic
V09300,777.089672,1.42742195,standard,False,synthetic
V09301,751.961639,0.94090042,commercial,True,synthetic
V09302,971.548069,0.70809292,preferred,True,synthetic
V09303,651.817335,1.18957951,standard,True,synthetic
V09304,977.161305,0.87344452,commercial,True,synthetic
V09305,615.20006,1.20135881,commercial,True,synthetic
V09306,1118.668135,0.89489672,commercial,True,synthetic
V09307,282.534201,1.70404342,preferred,True,synthetic
V09308,788.772703,0.6805981,standard,False,synthetic
