month_id,accident_count,at_fault_own_damage_claim_count,injured_party_excess_own_damage_claim_count,third_party_liability_claim_count,total_claim_count,own_damage_paid_million_toman,third_party_property_paid_million_toman,third_party_bodily_paid_million_toman,total_insurer_paid_loss_million_toman,uncovered_property_excess_million_toman,source_row_number,source_sha256,critical_checks_pass
M0755,93,65,1,32,98,1692.7007653939415,2216.889278704166,735.2777423014692,4644.867786399577,130.5164266177003,755,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0756,89,64,0,33,97,1693.1595940831478,2685.839807028022,774.9685537431156,5153.967954854285,240.26596009159636,756,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0757,102,70,1,39,110,1846.6158988807942,2792.2874317166124,574.977327312886,5213.880657910292,0.0,757,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0758,87,61,2,42,105,2200.4516913754737,2665.802914621358,316.6762255667621,5182.9308315635935,99.34965662088308,758,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0759,118,77,0,49,126,1935.6897586086561,2352.0832094651882,1334.86701590003,5622.639983973875,2.5778943301773296,759,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0760,101,73,2,37,112,2309.3638370285307,2399.348742258629,1017.6846733740567,5726.397252661216,32.68589467973118,760,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0761,108,74,1,51,126,2192.0870811432087,2945.659756832961,1442.0268023652764,6579.7736403414465,69.96015220331975,761,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0762,96,70,0,38,108,1827.4687128809303,3047.646553269842,521.9185341474388,5397.033800298211,95.32551226476603,762,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0763,88,54,0,37,91,1357.649905853296,1734.435158798777,1292.70651359819,4384.791578250263,347.4283149333602,763,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0764,118,77,2,41,120,2017.0092268964622,2058.1246940854103,758.924437843071,4834.058358824944,0.0,764,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0765,112,79,0,49,128,1878.1814363966505,3702.293598234298,267.30038997395286,5847.775424604901,55.205540945822094,765,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0766,121,81,1,43,125,2100.8600810472353,2761.6129102662503,476.70855196019767,5339.181543273683,52.25642137164809,766,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0767,103,68,0,44,112,1717.6210622835163,2742.4260264653026,1574.5494241609786,6034.596512909798,354.98984725522564,767,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0768,107,74,0,40,114,1999.5515626125741,2338.057887881793,487.22833677917015,4824.837787273536,329.47346149572815,768,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0769,92,57,1,38,96,1631.8656496690605,2667.4738868777854,499.798898182132,4799.138434728978,35.169855627525465,769,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0770,126,88,0,43,131,2164.026660416204,2883.2816516086277,381.7588928935792,5429.067204918411,250.4117262779769,770,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0771,114,71,0,39,110,1941.9685273055882,2142.7828551003477,501.70228168139437,4586.45366408733,0.0,771,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0772,93,63,0,37,100,1600.0425597243943,2632.31009387467,507.14009055935475,4739.492744158419,47.8058262593006,772,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0773,87,57,0,42,99,1550.2160004335528,2410.9910138103987,2196.7034636456433,6157.910477889594,275.02825912439914,773,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0774,96,69,0,30,99,1599.677919850919,1258.836214082211,534.816983948514,3393.331117881644,0.0,774,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0775,112,87,0,43,130,2614.694602594131,2431.594535293412,1263.2828152074187,6309.571953094962,15.496341686337047,775,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0776,103,73,0,30,103,2190.8758982890154,1449.4224235883528,284.5797553516471,3924.878077229015,165.95762956914584,776,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0777,99,61,1,43,105,1770.1505454213818,2302.922790577005,1603.7041937984932,5676.77752979688,156.28622290569263,777,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0778,92,71,0,42,113,2185.0631970543313,2802.308855464007,1080.2667095250658,6067.638762043403,280.3200078550073,778,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0779,94,67,1,39,107,2027.6927386748234,2548.781243538262,390.93098745090566,4967.40496966399,72.33743561294293,779,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0780,86,64,1,30,95,1707.9518839978675,2003.861234663282,538.4303443047249,4250.243462965875,366.9231944218426,780,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0781,93,70,0,47,117,1790.9588664821872,2542.338057429522,1251.821667773239,5585.118591684948,29.98660361403489,781,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0782,108,73,0,45,118,1909.6339413015853,2863.420673938987,888.8528073819847,5661.907422622557,128.2986142111639,782,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0783,102,77,0,36,113,2196.2864462995376,2408.0373563317553,410.8245943938876,5015.14839702518,24.991850930436996,783,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0784,112,80,0,53,133,2278.5568009361878,3814.6843667578723,947.1647068437683,7040.405874537828,770.4420493045546,784,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0785,108,79,1,45,125,1863.1441073792062,2752.0314630094326,1572.9008359667332,6188.0764063553725,846.3183691959592,785,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0786,90,67,0,33,100,2007.9253766500915,3163.438154448022,565.043693344525,5736.407224442639,153.0504771287173,786,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0787,126,89,0,52,141,2511.7661682978396,3313.7436591039996,1235.836716852623,7061.346544254462,353.5134365071085,787,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0788,92,70,1,37,108,1978.3860173515602,2518.2168127930204,95.18328381681512,4591.786113961395,173.7593071780606,788,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0789,86,58,0,46,104,1459.226564539486,3335.0133246182904,1021.6687207465802,5815.908609904356,79.13673186995399,789,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0790,107,74,0,47,121,1974.9360305112198,2861.082731550633,1665.33065042665,6501.349412488503,20.500399672744706,790,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0791,87,59,0,35,94,1698.998563748381,1777.472139335744,675.4233699410181,4151.894073025143,297.3676344105157,791,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0792,109,75,0,51,126,1937.3136741131775,2901.4375505255107,858.4614903881908,5697.21271502688,272.08353615779,792,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0793,105,73,0,42,115,2120.8522831427867,2586.883513932036,683.9145842036572,5391.6503812784795,324.2625853154708,793,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0794,109,65,0,39,104,2029.6535239210584,2240.8770727960346,988.1030713123715,5258.633668029465,64.05619158029597,794,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0795,104,68,1,45,114,1857.2250079836742,3500.85448534125,853.0334546062933,6211.112947931218,189.09227847487756,795,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0796,96,68,0,39,107,1762.4575405755015,2310.134270803304,727.5126899207081,4800.104501299514,5.806189939415347,796,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0797,82,54,0,35,89,1476.7663391106569,2098.117654602673,1241.7121365502835,4816.596130263613,55.75392758538919,797,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0798,108,75,0,44,119,1660.616685839617,2588.4218359874762,1269.2595919643645,5518.298113791458,226.63464783386925,798,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0799,98,75,0,39,114,2327.788765540875,2885.550434129509,592.4226528216604,5805.761852492044,74.82715506979078,799,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0800,93,69,0,36,105,1726.9388984971943,2365.07643771714,665.6274330039828,4757.642769218317,274.6816059727638,800,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0801,105,68,1,40,109,2036.3031128447253,3086.80720298568,503.32399260468884,5626.434308435094,140.6155438159993,801,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0802,113,85,0,36,121,2063.074061112448,2056.6093713486207,1574.046825115549,5693.730257576617,183.6369551964372,802,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0803,92,52,0,42,94,1529.722989402887,2443.0162573469884,809.4624573337275,4782.201704083603,133.62381928148886,803,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0804,94,64,0,33,97,1744.6147852338788,2049.1814351807734,554.7120541459587,4348.508274560611,146.61087948880729,804,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0805,106,76,0,39,115,2033.2591783931764,2586.3745744073367,447.0109748152955,5066.644727615809,34.13840414026838,805,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0806,102,71,0,36,107,1877.4155555653676,1681.66196945108,737.336203183014,4296.413728199462,91.70070852801564,806,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0807,104,74,0,39,113,1828.3366687484556,2490.9453741382968,342.2324784562047,4661.514521342957,176.9231884222682,807,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0808,89,63,1,31,95,1647.3477821085978,1944.9976715015562,506.48903163666205,4098.834485246816,17.00426667930546,808,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0809,98,63,0,39,102,1764.7246254721213,2182.236867983355,1218.9768809209518,5165.938374376428,42.095699242532675,809,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0810,85,61,0,31,92,1610.0763568799862,2026.2475555607452,563.7196403509923,4200.043552791723,0.0,810,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0811,103,66,0,38,104,2002.782056445434,2419.9469356113336,963.6042189496227,5386.33321100639,78.40728916580508,811,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0812,92,61,1,32,94,1835.259785226085,1855.2895512530756,1120.6155334647308,4811.164869943891,42.875836909340094,812,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0813,94,62,0,38,100,1649.2213367906497,2892.474482214406,729.0312938018558,5270.7271128069115,296.15934286972197,813,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0814,97,69,0,38,107,2362.4247495516524,2887.51274425292,593.6081632809095,5843.545657085482,637.2100105923541,814,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0815,93,65,0,34,99,1891.1596112173725,1796.5758837310793,728.4312475852275,4416.166742533679,850.2182381515154,815,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0816,117,82,3,49,134,2352.5679765074765,3160.06117508175,909.3088088956767,6421.937960484903,141.23379621309468,816,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0817,110,72,0,47,119,2054.2965375396834,3228.6586398147156,998.9492801154362,6281.9044574698355,81.07612476947331,817,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0818,109,77,1,52,130,2240.1002062247267,3500.846160196688,898.301308032638,6639.247674454053,0.0,818,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0819,104,78,0,42,120,1787.6673389074806,2569.502560391628,1541.1893831521936,5898.3592824513025,247.6875878438827,819,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0820,90,61,0,34,95,1547.6404884852489,1847.9240258354607,241.52167139119507,3637.0861857119044,186.71957965690189,820,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0821,93,67,1,39,107,1903.0533540479998,2728.9581054235614,814.047454375947,5446.058913847509,28.141608782288245,821,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0822,87,62,0,33,95,1743.8068084712454,2001.034314087879,416.686068800343,4161.527191359467,197.45816385731655,822,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0823,86,60,1,32,93,1521.8576605947994,2023.4326529409143,1284.7242920527879,4830.014605588502,40.39155777204297,823,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0824,103,76,0,40,116,1869.318217770724,2839.1935274607185,311.0427693329712,5019.554514564414,303.2193893595029,824,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0825,92,61,1,38,100,1754.9095192066898,2676.3067396242336,575.3849740245835,5006.601232855507,73.12274959892646,825,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0826,106,70,0,44,114,1800.1588561121996,2718.67920945109,506.7203989251637,5025.558464488454,155.98213938787444,826,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0827,92,59,0,43,102,2061.220464085306,2746.872299937178,1451.6858104538894,6259.778574476373,46.41696590005441,827,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0828,112,75,0,35,110,1970.041333343327,2320.6846973783636,673.024848374168,4963.750879095859,17.355291753466588,828,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0829,86,58,0,29,87,1264.83143205334,1794.5514668305375,780.7728934712554,3840.155792355133,47.54352784605243,829,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0830,106,77,1,41,119,2065.1186320348975,2951.370354758291,1323.911178340309,6340.400165133498,245.62681185638408,830,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0831,82,57,1,29,87,1656.0021209408353,1623.8468075882595,1103.3321612392003,4383.181089768295,13.218182072941588,831,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0832,73,55,0,39,94,1519.303948505881,2091.7531695549505,541.4389495998831,4152.496067660714,0.0,832,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0833,111,74,0,43,117,1834.6240966188814,2187.665370311454,956.0151771741774,4978.304644104513,50.48852371183352,833,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0834,101,77,0,38,115,1873.9513303447404,2856.120629483116,305.0984401033321,5035.1703999311885,124.4963989662985,834,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0835,100,65,1,40,106,2507.9607614340575,2801.768616515409,1206.56024205223,6516.289620001697,0.0,835,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0836,72,47,1,32,80,1399.6800055100503,2101.14320902799,640.2887646716393,4141.11197920968,77.55439893929508,836,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0837,95,74,1,35,110,1949.080947143142,2041.4146472345005,136.11273376381084,4126.608328141453,0.0,837,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0838,93,64,0,40,104,1606.1176507084442,2326.6182684368387,778.4411163697351,4711.177035515018,0.0,838,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0839,115,87,0,44,131,2644.3573418766987,2820.1584917377522,791.6007673220586,6256.116600936509,530.6770423335639,839,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0840,108,69,1,45,115,1808.145414201599,2612.2295121324714,1149.8318680260502,5570.2067943601205,159.5861715167683,840,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0841,88,66,0,31,97,1760.747817935542,2321.47268537978,739.9006542709277,4822.12115758625,383.4263762758073,841,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0842,98,65,0,35,100,1901.118656356745,2113.8941695382587,249.81753682016458,4264.830362715168,29.452778692844788,842,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0843,105,65,0,47,112,1360.5023057911878,2699.577156875665,1067.8469198460048,5127.926382512858,16.542856255625452,843,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0844,122,84,1,53,138,1988.2429643772318,3485.7053446701766,614.4590814027154,6088.407390450124,471.8650066526126,844,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0845,98,70,0,41,111,1807.0256473122374,2722.7862949534237,373.6598601708451,4903.471802436506,132.72259738988473,845,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0846,93,66,0,39,105,1452.3746273544032,2519.300471680144,2207.1444631879576,6178.819562222505,385.8510677023017,846,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0847,87,61,0,44,105,1938.6309873286405,3070.7003938298576,905.8642613849142,5915.195642543412,353.6787041471408,847,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0848,98,68,0,38,106,1732.8044656397105,2919.87072119803,778.1196856721417,5430.794872509882,337.2569318521844,848,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0849,102,72,1,31,104,1833.396733706022,2138.3289012994483,403.12151336900894,4374.84714837448,116.29624989366386,849,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0850,108,67,0,34,101,2113.7304337567775,1818.0874153017621,870.456056838236,4802.273905896775,292.2309017048527,850,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0851,105,72,0,45,117,1814.3551296465653,2429.970518276614,788.2821031957036,5032.607751118882,51.74275250919324,851,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0852,101,70,0,46,116,1678.6774887884292,3460.799155129291,370.23778332974297,5509.714427247463,230.18428849049474,852,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0853,90,71,2,37,110,2025.6774698008462,2977.4160131599724,1017.0454441401728,6020.138927100991,240.96143241787058,853,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0854,99,70,0,32,102,1703.2371898858942,2066.4821309133526,717.8777508076104,4487.597071606857,29.772141176326784,854,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0855,100,65,0,41,106,1765.3429920239787,2408.9427540326055,335.06772370619547,4509.35346976278,419.706112908534,855,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0856,89,57,1,28,86,1557.6921677971725,1965.7612511933387,986.2737423213341,4509.7271613118455,143.9717175326637,856,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0857,91,66,0,32,98,1676.4866019537042,1835.915093753295,1021.9876461888102,4534.389341895809,285.95536153595856,857,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0858,85,56,0,32,88,1375.6505342655873,1681.2481040276502,1237.1927581579328,4294.09139645117,27.689407115677596,858,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0859,114,84,0,53,137,2252.651422565197,3432.81129390032,765.2337737019712,6450.696490167489,641.019444026661,859,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0860,109,77,0,41,118,1904.0491604776748,2936.181570217148,1145.8077162877323,5986.038446982555,662.3195506653018,860,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0861,127,91,0,59,150,2704.409930009079,3720.663734657213,1994.9581780935257,8420.031842759818,614.3737927001428,861,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0862,115,77,0,38,115,2146.060075720374,2492.7115356425493,609.1018982099929,5247.873509572916,99.31697344219009,862,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0863,80,53,1,32,86,1609.9504811006873,2479.4662138656367,212.70606438302448,4302.122759349349,54.94934306539966,863,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0864,100,75,0,52,127,2095.3635578627564,3175.9753832856627,1586.130546395712,6857.469487544131,400.1705533282295,864,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0865,101,63,0,36,99,1574.8752506666838,1895.3476743793708,815.9956722381668,4286.218597284222,0.0,865,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0866,102,69,1,43,113,2213.1739534260337,2449.7702818559724,1572.1310267640063,6235.0752620460125,47.16026972512714,866,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0867,110,80,0,44,124,1970.7950416194833,3024.195649853707,328.8378843042774,5323.828575777467,97.11236888834651,867,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0868,111,71,1,47,119,1976.6485353769847,3402.834154845661,1186.6008592890037,6566.08354951165,78.22572536877857,868,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0869,95,72,0,40,112,1796.1474884377521,2494.6130287198257,1021.0607044079632,5311.821221565541,99.9025420561875,869,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0870,119,78,0,52,130,2021.6672578161615,3976.3290122706994,602.2565568303874,6600.252826917248,332.9015818441335,870,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0871,106,72,0,52,124,1819.2950428816112,3150.083731741202,1205.489197967683,6174.867972590497,350.67901207751333,871,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0872,94,62,2,35,99,1953.8892902102068,3333.560720643684,872.7530259817958,6160.203036835686,186.4329951471599,872,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0873,104,65,0,41,106,1994.0010474649694,2857.12517058659,443.5252627479897,5294.651480799548,260.42919729158126,873,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0874,83,52,0,36,88,1400.684385309166,2633.030675205288,1411.0631673221317,5444.778227836586,259.6008340268023,874,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0875,96,60,0,33,93,1542.67124102737,2998.6617214255402,808.3666378053244,5349.699600258235,67.09449063327138,875,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0876,114,76,0,46,122,1874.2560643866448,3747.860440534138,368.07508660292683,5990.19159152371,192.53351784312173,876,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0877,122,82,0,47,129,2208.880924180539,3177.3004756918845,742.2104194618756,6128.391819334299,77.38414415939044,877,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0878,111,77,0,48,125,1967.4867205789512,2967.217129842967,413.9513653823473,5348.655215804265,182.17523958525715,878,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0879,108,67,1,41,109,1934.6250196478602,2614.9215168687538,1067.3571424141787,5616.903678930792,157.9707555152722,879,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0880,92,66,1,39,106,2145.7678654185706,2273.9171836860396,942.4872971554227,5362.172346260032,69.08628754615161,880,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0881,113,81,0,40,121,2428.758078807412,2390.417891365089,490.76817966303975,5309.94414983554,53.79790062409411,881,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0882,103,67,0,41,108,1688.6910618547333,2488.097272584476,831.1551858415454,5007.9435202807545,151.50664826064502,882,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0883,114,77,0,37,114,1924.7281687108607,1919.2694136742214,323.5781355279282,4167.5757179130105,23.22827206028454,883,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
