month_id,Total_Accidents,Own_Damage_Accidents,Third_Party_Accidents,Total_Loss_Cases,Mean_Own_Damage_Severity,Mean_Third_Party_Severity,Total_Own_Damage_Amount,Total_Third_Party_Amount,Total_Payout_Amount,source_row_number,source_sha256,critical_checks_pass
M0755,81,63,32,1,6562.0578746032,53251.79051790583,413409.6461000016,1704057.2965729865,2117466.942672988,755,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0756,88,69,32,9,48706.64292292033,55510.01835846313,3360758.361681503,1776320.5874708202,5137078.9491523225,756,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0757,100,73,48,5,23296.888621048663,73482.83034654205,1700672.8693365525,3527175.856634018,5227848.72597057,757,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0758,75,61,21,9,27867.786703912312,51415.76306272356,1699934.988938651,1079731.0243171947,2779666.0132558458,758,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0759,107,69,44,4,13109.105348871704,64200.56005032736,904528.2690721476,2824824.642214404,3729352.9112865515,759,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0760,82,64,32,6,47341.76698357362,72829.02586870654,3029873.086948712,2330528.827798609,5360401.914747321,760,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0761,96,66,39,4,10812.829258792008,62252.430776013236,713646.7310802725,2427844.8002645164,3141491.531344789,761,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0762,95,68,35,3,36288.46535800766,50387.7281139126,2467615.644344521,1763570.483986941,4231186.128331462,762,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0763,105,74,45,6,36039.27105595024,272053.84262084344,2666906.0581403174,12242422.917937955,14909328.976078272,763,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0764,89,65,35,4,12277.204670539624,60039.946132493926,798018.3035850755,2101398.1146372873,2899416.418222363,764,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0765,105,63,38,4,72404.5310264302,91386.29254109821,4561485.454665102,3472679.1165617323,8034164.571226834,765,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0766,93,65,37,2,25309.044175555537,58534.91013726895,1645087.8714111098,2165791.675078951,3810879.5464900606,766,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0767,94,73,32,1,32608.737931960164,64701.12436082694,2380437.869033092,2070435.9795464622,4450873.848579554,767,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0768,104,66,39,0,8810.747153760234,60869.690217642616,581509.3121481754,2373917.918488062,2955427.230636237,768,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0769,91,67,35,6,78483.05352517363,59131.931698721106,5258364.586186633,2069617.6094552388,7327982.1956418725,769,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0770,103,79,42,1,10564.618671815157,50443.83137172167,834604.8750733974,2118640.9176123105,2953245.792685708,770,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0771,104,75,55,5,40738.62178417347,59772.813441098835,3055396.63381301,3287504.739260436,6342901.373073446,771,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0772,110,77,50,12,12126.36114929841,120672.79105040243,933729.8084959775,6033639.552520121,6967369.361016099,772,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0773,102,72,36,4,15193.252872081326,79918.2353554288,1093914.2067898554,2877056.4727954366,3970970.679585292,773,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0774,110,72,47,5,35357.02668775305,53243.85544351044,2545705.9215182196,2502461.2058449904,5048167.127363211,774,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0775,87,61,33,4,40803.846308052634,71506.66606983138,2489034.6247912105,2359719.9803044354,4848754.605095645,775,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0776,118,89,53,3,10272.538519625365,121891.16765275558,914255.9282466575,6460231.885596046,7374487.813842704,776,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0777,96,68,41,1,42373.70574960788,80935.90277838756,2881411.9909733357,3318372.0139138903,6199784.004887226,777,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0778,98,68,38,10,41232.75719914281,53325.356319774575,2803827.4895417113,2026363.5401514338,4830191.029693145,778,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0779,121,86,50,2,12546.888113044999,112336.30373901706,1079032.3777218699,5616815.186950853,6695847.564672723,779,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0780,86,57,34,6,57479.78249389034,57718.41369674554,3276347.6021517497,1962426.0656893484,5238773.667841098,780,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0781,114,74,46,2,9190.130569703815,63696.735548723016,680069.6621580824,2930049.8352412586,3610119.497399341,781,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0782,93,70,36,3,15140.619592075542,67407.93080999996,1059843.371445288,2426685.5091599985,3486528.8806052865,782,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0783,112,76,42,3,29360.384375613205,106935.32696692745,2231389.2125466038,4491283.732610953,6722672.945157557,783,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0784,117,81,45,10,13198.523274581565,146206.4729331472,1069080.3852411069,6579291.281991623,7648371.66723273,784,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0785,108,77,37,2,25804.171694077417,144567.76602260678,1986921.220443961,5349007.342836451,7335928.563280412,785,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0786,111,80,49,3,25454.44460202791,50159.97506637974,2036355.5681622329,2457838.778252607,4494194.34641484,786,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0787,109,75,43,2,19687.819776390053,138638.54159091107,1476586.483229254,5961457.288409176,7438043.771638431,787,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0788,89,65,27,2,36295.18341490107,51131.039778525344,2359186.9219685695,1380538.0740201843,3739724.9959887536,788,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0789,75,51,23,2,19206.10592536732,56576.75301974903,979511.4021937333,1301265.3194542276,2280776.721647961,789,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0790,87,57,36,9,25309.2353394812,66783.46660882856,1442626.4143504284,2404204.797917828,3846831.2122682566,790,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0791,110,84,36,2,43821.64386553593,64944.719198642764,3681018.084705018,2338009.8911511395,6019027.975856157,791,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0792,100,65,29,6,35398.03984630518,72477.56309099606,2300872.590009837,2101849.329638886,4402721.919648723,792,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0793,107,73,39,10,35299.01625802769,64920.78544004404,2576828.186836021,2531910.6321617174,5108738.818997739,793,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0794,103,77,51,4,11053.387694741992,148642.8682122235,851110.8524951334,7580786.278823398,8431897.131318532,794,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0795,94,70,43,2,30178.213788565612,55817.45954659013,2112474.965199593,2400150.7605033754,4512625.725702968,795,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0796,106,72,50,1,13002.5494066172,56833.08945053499,936183.5572764383,2841654.4725267496,3777838.029803188,796,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0797,104,79,41,5,10210.286914980643,137830.03065961215,806612.6662834708,5651031.257044098,6457643.923327569,797,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0798,88,61,33,5,21098.900144005052,51622.651171724145,1287032.9087843082,1703547.4886668967,2990580.397451205,798,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0799,85,55,39,2,12802.84752438435,72836.4295340154,704156.6138411392,2840620.7518266006,3544777.36566774,799,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0800,110,80,43,4,35396.585203958646,79041.4632430629,2831726.8163166917,3398782.9194517047,6230509.735768396,800,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0801,102,77,50,5,35908.21131706942,66270.17905604218,2764932.2714143456,3313508.952802109,6078441.224216455,801,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0802,103,77,49,6,7033.391199231815,80318.0438118827,541571.1223408498,3935584.1467822525,4477155.269123103,802,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0803,96,56,41,4,13400.113770702137,53940.661690360284,750406.3711593196,2211567.129304772,2961973.5004640915,803,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0804,101,67,53,10,9173.993777205278,107549.65037466917,614657.5830727536,5700131.469857466,6314789.05293022,804,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0805,108,70,47,5,16687.620465856267,53109.94028616519,1168133.4326099388,2496167.193449764,3664300.6260597026,805,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0806,108,81,53,10,28943.629353793527,61368.41269234753,2344433.9776572757,3252525.8726944188,5596959.850351695,806,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0807,125,87,51,6,19046.281051305778,51589.54484581549,1657026.4514636027,2631066.78713659,4288093.238600193,807,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0808,95,65,37,4,15462.058380282018,68524.52814553314,1005033.7947183312,2535407.5413847263,3540441.3361030575,808,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0809,94,65,30,3,48055.213789025176,77880.84742677821,3123588.8962866366,2336425.4228033465,5460014.319089983,809,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0810,98,66,43,3,5525.260620707613,155339.89385152637,364667.2009667025,6679615.435615634,7044282.636582336,810,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0811,114,80,42,6,46264.17285525149,85612.60517069756,3701133.8284201194,3595729.417169297,7296863.2455894165,811,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0812,97,71,42,5,15889.710241753726,68278.48643138858,1128169.4271645145,2867696.43011832,3995865.8572828346,812,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0813,106,71,40,11,21018.002133469698,147078.74368931068,1492278.1514763485,5883149.747572428,7375427.899048776,813,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0814,103,68,45,3,16051.891905893002,64870.49927906817,1091528.6496007242,2919172.4675580678,4010701.117158792,814,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0815,109,78,48,1,55588.56887477138,69512.93003451338,4335908.372232168,3336620.6416566423,7672529.01388881,815,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0816,102,67,42,4,10523.992209681992,71855.46924029141,705107.4780486935,3017929.708092239,3723037.1861409326,816,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0817,104,70,34,1,22182.119642676742,61748.04760871474,1552748.374987372,2099433.6186963012,3652181.9936836734,817,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0818,102,72,47,7,30226.16415742656,103676.98896767756,2176283.8193347123,4872818.481480845,7049102.300815558,818,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0819,102,67,42,6,8378.283497565792,54268.08122714515,561344.994336908,2279259.411540096,2840604.4058770044,819,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0820,105,76,53,3,12683.549244957008,69113.74170605425,963949.7426167326,3663028.3104208754,4626978.053037608,820,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0821,93,68,41,4,20152.68642646677,83463.75225187649,1370382.6769997405,3422013.842326936,4792396.519326677,821,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0822,100,75,40,0,12938.996039028814,127649.28838110506,970424.7029271611,5105971.535244202,6076396.238171363,822,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0823,79,55,41,8,13502.699903311539,118321.766471641,742648.4946821346,4851192.425337281,5593840.920019416,823,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0824,109,75,38,2,17855.77746157843,66442.43575201184,1339183.3096183822,2524812.5585764498,3863995.868194832,824,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0825,109,66,51,2,32524.495723526856,75505.97127694765,2146616.7177527724,3850804.53512433,5997421.252877102,825,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0826,98,73,49,3,17932.488269862875,61101.11256424897,1309071.64369999,2993954.5156481997,4303026.15934819,826,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0827,95,64,36,14,42068.55029695187,64367.02062984405,2692387.2190049198,2317212.742674386,5009599.961679306,827,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0828,84,61,31,8,12104.654540724676,128887.4880853484,738383.9269842053,3995512.1306458004,4733896.057630005,828,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0829,103,65,43,14,10392.572462885226,145440.9560540845,675517.2100875396,6253961.110325634,6929478.320413173,829,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0830,104,62,46,7,69968.9774443928,123361.79484000201,4338076.601552354,5674642.562640092,10012719.164192446,830,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0831,104,75,41,2,14842.131276150216,53069.115998913316,1113159.8457112662,2175833.755955446,3288993.601666712,831,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0832,86,64,30,4,10031.172724004304,106814.65316556062,641995.0543362754,3204439.5949668186,3846434.649303094,832,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0833,111,78,44,6,7744.728016531322,163601.79433356028,604088.7852894431,7198478.950676652,7802567.735966095,833,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0834,102,67,33,5,41984.76411498099,59818.78063837839,2812979.1957037267,1974019.7610664868,4786998.956770213,834,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0835,90,61,37,3,17947.700703587543,66986.03541778927,1094809.7429188401,2478483.3104582033,3573293.0533770435,835,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0836,95,66,43,6,18916.203446389067,91471.96046308645,1248469.4274616784,3933294.299912717,5181763.727374395,836,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0837,93,67,32,3,20019.83824263316,69568.29401202807,1341329.1622564218,2226185.408384898,3567514.57064132,837,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0838,94,71,41,0,40447.72711021047,374424.98679638497,2871788.6248249435,15351424.458651783,18223213.083476726,838,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0839,93,71,39,2,19777.14188649022,63773.30672240079,1404177.0739408056,2487158.962173631,3891336.0361144366,839,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0840,113,87,53,2,89898.11633063821,82487.6245415213,7821136.120765524,4371844.100700629,12192980.221466154,840,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0841,90,61,34,9,23867.10295694665,93807.8284695893,1455893.2803737456,3189466.167966036,4645359.448339782,841,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0842,99,75,39,11,41650.59195816376,65666.56141358215,3123794.396862282,2560995.895129704,5684790.291991986,842,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0843,87,62,39,2,35708.49571772951,108846.8631070453,2213926.7344992296,4245027.661174767,6458954.395673996,843,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0844,107,73,41,1,21550.011040354104,68581.47569775708,1573150.8059458495,2811840.50360804,4384991.30955389,844,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0845,98,66,32,8,15487.947323409257,61818.14038796458,1022204.5233450109,1978180.4924148666,3000385.0157598774,845,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0846,108,71,50,11,26881.09034218985,52334.69847143982,1908557.4142954794,2616734.923571991,4525292.33786747,846,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0847,103,75,45,2,29913.322799728758,61067.89215695799,2243499.2099796566,2748055.1470631096,4991554.357042766,847,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0848,108,84,42,5,15622.201758711753,84913.32650925845,1312264.9477317873,3566359.7133888546,4878624.661120642,848,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0849,124,89,48,9,24338.222101658645,138213.39023747,2166101.7670476194,6634242.73139856,8800344.49844618,849,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0850,79,57,34,1,46245.66398896903,56148.08192577855,2636002.8473712346,1909034.7854764706,4545037.632847705,850,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0851,93,64,39,9,76264.94257306942,59594.96402248809,4880956.324676443,2324203.5968770357,7205159.921553479,851,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0852,116,75,36,2,36776.76696131207,53458.14071433225,2758257.522098405,1924493.065715961,4682750.5878143655,852,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0853,93,71,39,3,67349.84037999263,79952.28778258454,4781838.666979477,3118139.2235207967,7899977.890500274,853,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0854,98,71,45,11,15098.87434410304,181537.47163695376,1072020.078431316,8169186.223662919,9241206.302094236,854,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0855,81,62,40,3,33561.31526413566,75319.79094519919,2080801.5463764109,3012791.6378079676,5093593.184184378,855,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0856,71,53,31,5,49173.576989104426,73404.92681842422,2606199.5804225346,2275552.731371151,4881752.311793685,856,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0857,116,92,47,2,12864.15448210574,69029.94087254685,1183502.212353728,3244407.221009702,4427909.43336343,857,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0858,101,68,34,5,16459.299782494458,51887.040477902614,1119232.385209623,1764159.376248689,2883391.761458312,858,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0859,95,65,45,2,62488.81483702344,84353.97526121163,4061772.964406524,3795928.886754523,7857701.851161047,859,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0860,120,81,39,3,12270.345390917886,72283.37156437762,993897.9766643487,2819051.4910107274,3812949.467675076,860,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0861,98,74,34,2,9850.938220148586,77114.24543171718,728969.4282909953,2621884.3446783843,3350853.7729693796,861,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0862,92,63,31,1,55093.605963277085,125001.96568280578,3470897.1756864563,3875060.936166979,7345958.111853436,862,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0863,90,68,37,2,45164.10598593442,92290.49381805505,3071159.20704354,3414748.271268037,6485907.478311578,863,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0864,99,68,45,14,28546.001318840852,91775.15923605837,1941128.0896811779,4129882.165622627,6071010.255303805,864,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0865,103,71,46,7,21430.567018404057,142586.6040606218,1521570.2583066882,6558983.786788602,8080554.045095291,865,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0866,86,68,30,3,16930.72498368376,314661.53354165645,1151289.2988904957,9439846.006249694,10591135.30514019,866,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0867,91,66,41,11,26086.39842378643,70827.45806830522,1721702.2959699044,2903925.780800514,4625628.076770418,867,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0868,112,84,55,4,56833.667935074256,52359.54247814458,4774028.106546237,2879774.836297952,7653802.94284419,868,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0869,101,72,43,11,25416.139781671864,63934.138473008825,1829962.0642803742,2749167.9543393794,4579130.018619753,869,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0870,112,78,39,5,80835.82786073294,92919.98628863132,6305194.57313717,3623879.4652566216,9929074.038393792,870,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0871,81,62,30,5,12851.74409840892,50565.5126696767,796808.1341013531,1516965.380090301,2313773.514191654,871,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0872,101,71,36,5,21767.8969709928,51185.222156428536,1545520.6849404888,1842667.9976314274,3388188.682571916,872,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0873,99,65,39,1,17608.989178231644,51409.8962298081,1144584.296585057,2004985.9529625159,3149570.249547573,873,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0874,112,82,39,7,11486.354838784548,84545.82887983604,941881.0967803329,3297287.3263136055,4239168.423093938,874,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0875,99,67,41,8,20093.461853153403,66037.07132071817,1346261.944161278,2707519.924149445,4053781.8683107225,875,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0876,104,70,47,4,28293.788757144684,60107.70775550497,1980565.2130001278,2825062.2645087335,4805627.477508862,876,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0877,80,55,38,2,30168.03225060555,52283.011962749006,1659241.7737833052,1986754.454584462,3645996.2283677673,877,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0878,110,75,45,4,81005.41695180863,84697.75263205662,6075406.271385647,3811398.868442548,9886805.139828196,878,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0879,90,63,32,6,29105.443043416217,58375.03622790643,1833642.9117352217,1868001.1592930057,3701644.0710282275,879,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0880,89,66,40,6,43918.111745181865,56562.90156286773,2898595.3751820032,2262516.0625147093,5161111.437696712,880,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0881,108,76,41,5,22917.510494921524,76295.28888972427,1741730.797614036,3128106.8444786947,4869837.642092731,881,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0882,92,73,32,5,60284.68439198013,69374.33919268257,4400781.96061455,2219978.8541658423,6620760.814780392,882,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0883,67,49,26,3,92880.55310028855,59862.32499741711,4551147.101914139,1556420.4499328448,6107567.551846985,883,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0884,99,76,37,2,30292.368000109713,75364.75110083347,2302219.968008338,2788495.790730838,5090715.758739176,884,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0885,101,69,36,7,12141.74253208936,56745.547221417415,837780.2347141658,2042839.699971027,2880619.934685193,885,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0886,85,61,37,5,15846.706823559436,94216.00442771426,966649.1162371256,3485992.1638254276,4452641.2800625535,886,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0887,111,73,42,2,26086.170368036328,55490.69091389521,1904290.436866652,2330609.018383599,4234899.455250251,887,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0888,90,64,41,3,28966.602898503428,53581.89678433272,1853862.5855042194,2196857.7681576414,4050720.353661861,888,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0889,93,58,34,6,33491.77216495754,92031.79926576889,1942522.7855675374,3129081.175036142,5071603.9606036795,889,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
